2023-01-09 21:10:15 INFO  WebdriverEvents:42 - navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table.table.table-bordered.table-hover thead tr td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover thead tr td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table.table.table-bordered.table-hover thead tr td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover thead tr td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table.table.table-bordered.table-hover thead tr td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover thead tr td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table.table.table-bordered.table-hover thead tr td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover thead tr td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table.table.table-bordered.table-hover thead tr td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover thead tr td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:07 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-09 23:50:07 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: a
2023-01-09 23:50:07 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: a
2023-01-09 23:50:07 INFO  WebdriverEvents:101 - clicking on[[[[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]] -> css selector: a]
2023-01-09 23:50:08 INFO  WebdriverEvents:107 - clicked on[[[[[[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]] -> css selector: a]
2023-01-09 23:50:08 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: div.alert.alert-success 
2023-01-09 23:50:08 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: div.alert.alert-success 
2023-01-09 23:50:08 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: div.alert.alert-success ]
2023-01-09 23:50:08 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (d1555ebaa9144bf19602b137f04a1f58)] -> css selector: div.alert.alert-success ]
2023-01-09 23:50:08 INFO  CustomListener:23 - Test execution has passed for : verifyTitleOfPageItemSelectedwithPrice
2023-01-09 23:50:10 INFO  WebdriverEvents:42 - navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-01-09 23:50:13 INFO  WebdriverEvents:48 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-01-09 23:50:13 INFO  CustomListener:18 - Test execution has started for : verifyPriceForOrder
2023-01-09 23:50:13 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-09 23:50:13 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-09 23:50:13 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-09 23:50:13 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-09 23:50:13 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: input[type='submit']
2023-01-09 23:50:13 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: input[type='submit']
2023-01-09 23:50:15 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: div.list-group a:nth-of-type(6)
2023-01-09 23:50:15 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: div.list-group a:nth-of-type(6)
2023-01-09 23:50:15 INFO  WebdriverEvents:101 - clicking on[[ChromeDriver: chrome on WINDOWS (6ce3f21fe47155b4168a45e0b7b10f6b)] -> css selector: div.list-group a:nth-of-type(6)]
2023-01-09 23:50:16 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (6ce3f21fe47155b4168a45e0b7b10f6b)] -> css selector: div.list-group a:nth-of-type(6)]
2023-01-09 23:50:16 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table[class='table table-bordered table-hover'] thead tr td
2023-01-09 23:50:16 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table[class='table table-bordered table-hover'] thead tr td
2023-01-09 23:50:16 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (6ce3f21fe47155b4168a45e0b7b10f6b)] -> css selector: table[class='table table-bordered table-hover'] thead tr td]
2023-01-09 23:50:16 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (6ce3f21fe47155b4168a45e0b7b10f6b)] -> css selector: table[class='table table-bordered table-hover'] thead tr td]
2023-01-09 23:50:16 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (6ce3f21fe47155b4168a45e0b7b10f6b)] -> css selector: table[class='table table-bordered table-hover'] thead tr td]
2023-01-09 23:50:16 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (6ce3f21fe47155b4168a45e0b7b10f6b)] -> css selector: table[class='table table-bordered table-hover'] thead tr td]
2023-01-09 23:50:16 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table[class='table table-bordered table-hover'] tbody tr
2023-01-09 23:50:16 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table[class='table table-bordered table-hover'] tbody tr
2023-01-09 23:50:16 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:16 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:16 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (6ce3f21fe47155b4168a45e0b7b10f6b)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-09 23:50:16 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (6ce3f21fe47155b4168a45e0b7b10f6b)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-09 23:50:16 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:16 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:16 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (6ce3f21fe47155b4168a45e0b7b10f6b)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-09 23:50:16 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (6ce3f21fe47155b4168a45e0b7b10f6b)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-09 23:50:16 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:16 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-09 23:50:16 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (6ce3f21fe47155b4168a45e0b7b10f6b)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-09 23:50:16 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (6ce3f21fe47155b4168a45e0b7b10f6b)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-09 23:50:16 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-09 23:50:16 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
